n,tempo_de_execucao
388210,0.002259 segundos
388310,0.002283 segundos
388410,0.002277 segundos
388510,0.002288 segundos
388610,0.002278 segundos
388710,0.0023 segundos
388810,0.002274 segundos
388910,0.002304 segundos
389010,0.002268 segundos
389110,0.002282 segundos
389210,0.002288 segundos
389310,0.002287 segundos
389410,0.002275 segundos
389510,0.002291 segundos
389610,0.002304 segundos
389710,0.002335 segundos
389810,0.002332 segundos
389910,0.002316 segundos
390010,0.002331 segundos
390110,0.002285 segundos
390210,0.002501 segundos
390310,0.002346 segundos
390410,0.002313 segundos
390510,0.002288 segundos
390610,0.002324 segundos
390710,0.002318 segundos
390810,0.0023 segundos
390910,0.002299 segundos
391010,0.00217 segundos
391110,0.002126 segundos
391210,0.002233 segundos
391310,0.002128 segundos
391410,0.00216 segundos
391510,0.00213 segundos
391610,0.00215 segundos
391710,0.002184 segundos
391810,0.002162 segundos
391910,0.00241 segundos
392010,0.002165 segundos
392110,0.002188 segundos
392210,0.002159 segundos
392310,0.00219 segundos
392410,0.002147 segundos
392510,0.002156 segundos
392610,0.002143 segundos
392710,0.002137 segundos
392810,0.002136 segundos
392910,0.002144 segundos
393010,0.002195 segundos
393110,0.002146 segundos
393210,0.002164 segundos
393310,0.002185 segundos
393410,0.002147 segundos
393510,0.002137 segundos
393610,0.002146 segundos
393710,0.002141 segundos
393810,0.002159 segundos
393910,0.002156 segundos
394010,0.002152 segundos
394110,0.002153 segundos
394210,0.002146 segundos
394310,0.002161 segundos
394410,0.002157 segundos
394510,0.002228 segundos
394610,0.002173 segundos
394710,0.002162 segundos
394810,0.002147 segundos
394910,0.002266 segundos
395010,0.002147 segundos
395110,0.002154 segundos
395210,0.002157 segundos
395310,0.002155 segundos
395410,0.002187 segundos
395510,0.002205 segundos
395610,0.002167 segundos
395710,0.002162 segundos
395810,0.002184 segundos
395910,0.002187 segundos
396010,0.002155 segundos
396110,0.002156 segundos
396210,0.002178 segundos
396310,0.002168 segundos
396410,0.002162 segundos
396510,0.002173 segundos
396610,0.002171 segundos
396710,0.002157 segundos
396810,0.002204 segundos
396910,0.002174 segundos
397010,0.002175 segundos
397110,0.00216 segundos
397210,0.002179 segundos
397310,0.002181 segundos
397410,0.002176 segundos
397510,0.00217 segundos
397610,0.002204 segundos
397710,0.002183 segundos
397810,0.002218 segundos
397910,0.002183 segundos
398010,0.002217 segundos
398110,0.002195 segundos
398210,0.002225 segundos
398310,0.002215 segundos
398410,0.002164 segundos
398510,0.002171 segundos
398610,0.00242 segundos
398710,0.002191 segundos
398810,0.002221 segundos
398910,0.002221 segundos
399010,0.002182 segundos
399110,0.002309 segundos
399210,0.002212 segundos
399310,0.002229 segundos
399410,0.002247 segundos
399510,0.002392 segundos
399610,0.002265 segundos
399710,0.002214 segundos
399810,0.00226 segundos
399910,0.002522 segundos
400010,0.002184 segundos
400110,0.002215 segundos
400210,0.002194 segundos
400310,0.0022 segundos
400410,0.002493 segundos
400510,0.002225 segundos
400610,0.00233 segundos
400710,0.002204 segundos
400810,0.002257 segundos
400910,0.0023 segundos
401010,0.00219 segundos
401110,0.002215 segundos
401210,0.002247 segundos
401310,0.002443 segundos
401410,0.00234 segundos
401510,0.002278 segundos
401610,0.002186 segundos
401710,0.002218 segundos
401810,0.002195 segundos
401910,0.002287 segundos
402010,0.002204 segundos
402110,0.002214 segundos
402210,0.002296 segundos
402310,0.002284 segundos
402410,0.002201 segundos
402510,0.002219 segundos
402610,0.002242 segundos
402710,0.002359 segundos
402810,0.002198 segundos
402910,0.002214 segundos
403010,0.002197 segundos
403110,0.002195 segundos
403210,0.002208 segundos
403310,0.002222 segundos
403410,0.002203 segundos
403510,0.002195 segundos
403610,0.002136 segundos
403710,0.002086 segundos
403810,0.002068 segundos
403910,0.002124 segundos
404010,0.002094 segundos
404110,0.00211 segundos
404210,0.002331 segundos
404310,0.0021 segundos
404410,0.002294 segundos
404510,0.002097 segundos
404610,0.002118 segundos
404710,0.002098 segundos
404810,0.002119 segundos
404910,0.002088 segundos
405010,0.002086 segundos
405110,0.002095 segundos
405210,0.002323 segundos
405310,0.002161 segundos
405410,0.002098 segundos
405510,0.00209 segundos
405610,0.002087 segundos
405710,0.002187 segundos
405810,0.002082 segundos
405910,0.00212 segundos
406010,0.002465 segundos
406110,0.002074 segundos
406210,0.002305 segundos
406310,0.002091 segundos
406410,0.002135 segundos
406510,0.002191 segundos
406610,0.002167 segundos
406710,0.002191 segundos
406810,0.002079 segundos
406910,0.00208 segundos
407010,0.002153 segundos
407110,0.002112 segundos
407210,0.002127 segundos
407310,0.002095 segundos
407410,0.00223 segundos
407510,0.002148 segundos
407610,0.002109 segundos
407710,0.002084 segundos
407810,0.002204 segundos
407910,0.002191 segundos
408010,0.00234 segundos
408110,0.002128 segundos
408210,0.002138 segundos
408310,0.002219 segundos
408410,0.002317 segundos
408510,0.002245 segundos
408610,0.002197 segundos
408710,0.002103 segundos
408810,0.002165 segundos
408910,0.002189 segundos
409010,0.002201 segundos
409110,0.002172 segundos
409210,0.002109 segundos
409310,0.002195 segundos
409410,0.002105 segundos
409510,0.00209 segundos
409610,0.002373 segundos
409710,0.002119 segundos
409810,0.002166 segundos
409910,0.002089 segundos
410010,0.002131 segundos
410110,0.0021 segundos
410210,0.002097 segundos
410310,0.002137 segundos
410410,0.002099 segundos
410510,0.002106 segundos
410610,0.002115 segundos
410710,0.002144 segundos
410810,0.002114 segundos
410910,0.002127 segundos
411010,0.002131 segundos
411110,0.002115 segundos
411210,0.002129 segundos
411310,0.002112 segundos
411410,0.002142 segundos
411510,0.002127 segundos
411610,0.002113 segundos
411710,0.002135 segundos
411810,0.00219 segundos
411910,0.002133 segundos
412010,0.002231 segundos
412110,0.002132 segundos
412210,0.002152 segundos
412310,0.002122 segundos
412410,0.002278 segundos
412510,0.002192 segundos
412610,0.002157 segundos
412710,0.002113 segundos
412810,0.002111 segundos
412910,0.002144 segundos
413010,0.002109 segundos
413110,0.002125 segundos
413210,0.002123 segundos
413310,0.002112 segundos
413410,0.002148 segundos
413510,0.002152 segundos
413610,0.002118 segundos
413710,0.002133 segundos
413810,0.002112 segundos
413910,0.002128 segundos
414010,0.00218 segundos
414110,0.002119 segundos
414210,0.002142 segundos
414310,0.002112 segundos
414410,0.002114 segundos
414510,0.002135 segundos
414610,0.002114 segundos
414710,0.002198 segundos
414810,0.002157 segundos
414910,0.002136 segundos
415010,0.002126 segundos
415110,0.00212 segundos
415210,0.002131 segundos
415310,0.002169 segundos
415410,0.002142 segundos
415510,0.00222 segundos
415610,0.00213 segundos
415710,0.002124 segundos
415810,0.00212 segundos
415910,0.002119 segundos
416010,0.002099 segundos
416110,0.001994 segundos
416210,0.001995 segundos
416310,0.002 segundos
416410,0.002028 segundos
416510,0.002038 segundos
416610,0.001992 segundos
416710,0.002003 segundos
416810,0.002031 segundos
416910,0.002 segundos
417010,0.002106 segundos
417110,0.002008 segundos
417210,0.002031 segundos
417310,0.002022 segundos
417410,0.002017 segundos
417510,0.002005 segundos
417610,0.002006 segundos
417710,0.002017 segundos
417810,0.00203 segundos
417910,0.002014 segundos
418010,0.002115 segundos
418110,0.002022 segundos
418210,0.002003 segundos
418310,0.002 segundos
418410,0.002002 segundos
418510,0.002009 segundos
418610,0.002051 segundos
418710,0.002013 segundos
418810,0.002005 segundos
418910,0.002026 segundos
419010,0.002011 segundos
419110,0.002013 segundos
419210,0.002008 segundos
419310,0.002023 segundos
419410,0.002006 segundos
419510,0.002098 segundos
419610,0.002038 segundos
419710,0.002033 segundos
419810,0.002042 segundos
419910,0.002009 segundos
420010,0.002032 segundos
420110,0.00205 segundos
420210,0.002043 segundos
420310,0.002111 segundos
420410,0.002023 segundos
420510,0.002026 segundos
420610,0.002023 segundos
420710,0.002029 segundos
420810,0.002017 segundos
420910,0.002014 segundos
421010,0.002067 segundos
421110,0.002031 segundos
421210,0.002023 segundos
421310,0.002038 segundos
421410,0.002195 segundos
421510,0.002072 segundos
421610,0.002038 segundos
421710,0.002035 segundos
421810,0.002031 segundos
421910,0.002023 segundos
422010,0.002024 segundos
422110,0.002031 segundos
422210,0.002029 segundos
422310,0.002026 segundos
422410,0.002043 segundos
422510,0.002061 segundos
422610,0.002029 segundos
422710,0.002049 segundos
422810,0.00203 segundos
422910,0.002028 segundos
423010,0.002028 segundos
423110,0.002029 segundos
423210,0.00206 segundos
423310,0.00203 segundos
423410,0.002047 segundos
423510,0.002074 segundos
423610,0.002067 segundos
423710,0.002033 segundos
423810,0.002032 segundos
423910,0.002049 segundos
424010,0.002052 segundos
424110,0.002091 segundos
424210,0.002052 segundos
424310,0.002046 segundos
424410,0.002037 segundos
424510,0.002036 segundos
424610,0.002106 segundos
424710,0.00208 segundos
424810,0.002062 segundos
424910,0.002078 segundos
425010,0.002047 segundos
425110,0.002047 segundos
425210,0.002081 segundos
425310,0.002055 segundos
425410,0.002216 segundos
425510,0.002049 segundos
425610,0.002084 segundos
425710,0.002069 segundos
425810,0.002048 segundos
425910,0.002095 segundos
426010,0.00207 segundos
426110,0.002044 segundos
426210,0.002038 segundos
426310,0.002091 segundos
426410,0.002047 segundos
426510,0.002049 segundos
426610,0.002053 segundos
426710,0.002063 segundos
426810,0.00206 segundos
426910,0.002055 segundos
427010,0.002069 segundos
427110,0.002065 segundos
427210,0.002048 segundos
427310,0.002124 segundos
427410,0.002053 segundos
427510,0.002051 segundos
427610,0.002079 segundos
427710,0.002053 segundos
427810,0.002056 segundos
427910,0.002059 segundos
428010,0.00208 segundos
428110,0.002063 segundos
428210,0.002062 segundos
428310,0.002084 segundos
428410,0.002061 segundos
428510,0.002058 segundos
428610,0.002068 segundos
428710,0.002057 segundos
428810,0.002062 segundos
428910,0.002138 segundos
429010,0.002061 segundos
429110,0.002059 segundos
429210,0.00209 segundos
429310,0.002113 segundos
429410,0.002062 segundos
429510,0.002081 segundos
429610,0.002088 segundos
429710,0.002088 segundos
429810,0.002074 segundos
429910,0.002058 segundos
430010,0.002066 segundos
430110,0.002159 segundos
430210,0.002095 segundos
430310,0.002024 segundos
430410,0.001947 segundos
430510,0.001947 segundos
430610,0.001948 segundos
430710,0.001963 segundos
430810,0.001955 segundos
430910,0.001951 segundos
431010,0.00195 segundos
431110,0.001962 segundos
431210,0.001966 segundos
431310,0.001958 segundos
431410,0.001963 segundos
431510,0.001969 segundos
431610,0.001955 segundos
431710,0.001959 segundos
431810,0.001991 segundos
431910,0.001975 segundos
432010,0.00197 segundos
432110,0.001975 segundos
432210,0.001956 segundos
432310,0.001998 segundos
432410,0.001957 segundos
432510,0.00198 segundos
432610,0.001964 segundos
432710,0.00197 segundos
432810,0.001971 segundos
432910,0.001962 segundos
433010,0.002004 segundos
433110,0.002 segundos
433210,0.001981 segundos
433310,0.001995 segundos
433410,0.001969 segundos
433510,0.00197 segundos
433610,0.002039 segundos
433710,0.002326 segundos
433810,0.00218 segundos
433910,0.002122 segundos
434010,0.00197 segundos
434110,0.002023 segundos
434210,0.00198 segundos
434310,0.001966 segundos
434410,0.001984 segundos
434510,0.001969 segundos
434610,0.001984 segundos
434710,0.002014 segundos
434810,0.00197 segundos
434910,0.002002 segundos
435010,0.001973 segundos
435110,0.001975 segundos
435210,0.001986 segundos
435310,0.002003 segundos
435410,0.001993 segundos
435510,0.002014 segundos
435610,0.002065 segundos
435710,0.002047 segundos
435810,0.00199 segundos
435910,0.001974 segundos
436010,0.001976 segundos
436110,0.002042 segundos
436210,0.001986 segundos
436310,0.002002 segundos
436410,0.002068 segundos
436510,0.002012 segundos
436610,0.002032 segundos
436710,0.002017 segundos
436810,0.002012 segundos
436910,0.002021 segundos
437010,0.001999 segundos
437110,0.001994 segundos
437210,0.001985 segundos
437310,0.001981 segundos
437410,0.001994 segundos
437510,0.002018 segundos
437610,0.001985 segundos
437710,0.001988 segundos
437810,0.001986 segundos
437910,0.00201 segundos
438010,0.001982 segundos
438110,0.001985 segundos
438210,0.001987 segundos
438310,0.002003 segundos
438410,0.001993 segundos
438510,0.001989 segundos
438610,0.002003 segundos
438710,0.002005 segundos
438810,0.00199 segundos
438910,0.002019 segundos
439010,0.001989 segundos
439110,0.001988 segundos
439210,0.002001 segundos
439310,0.001994 segundos
439410,0.00199 segundos
439510,0.001992 segundos
439610,0.00199 segundos
439710,0.002042 segundos
439810,0.002012 segundos
439910,0.001991 segundos
440010,0.002 segundos
440110,0.002009 segundos
440210,0.002002 segundos
440310,0.002073 segundos
440410,0.002024 segundos
440510,0.001994 segundos
440610,0.001992 segundos
440710,0.002009 segundos
440810,0.001999 segundos
440910,0.001998 segundos
441010,0.002018 segundos
441110,0.002015 segundos
441210,0.002015 segundos
441310,0.002007 segundos
441410,0.001995 segundos
441510,0.001999 segundos
441610,0.002004 segundos
441710,0.002 segundos
441810,0.002004 segundos
441910,0.002001 segundos
442010,0.002003 segundos
442110,0.002017 segundos
442210,0.002002 segundos
442310,0.002008 segundos
442410,0.00201 segundos
442510,0.002014 segundos
442610,0.002007 segundos
442710,0.002013 segundos
442810,0.002036 segundos
442910,0.002039 segundos
443010,0.002052 segundos
443110,0.00201 segundos
443210,0.002016 segundos
443310,0.002008 segundos
443410,0.002017 segundos
443510,0.002057 segundos
443610,0.002132 segundos
443710,0.00207 segundos
443810,0.002013 segundos
443910,0.002017 segundos
444010,0.002117 segundos
444110,0.002013 segundos
444210,0.002023 segundos
444310,0.002054 segundos
444410,0.00201 segundos
444510,0.00202 segundos
444610,0.00201 segundos
444710,0.002014 segundos
444810,0.002014 segundos
444910,0.002059 segundos
445010,0.002064 segundos
445110,0.002014 segundos
445210,0.002059 segundos
445310,0.00202 segundos
445410,0.001926 segundos
445510,0.001924 segundos
445610,0.001927 segundos
445710,0.001918 segundos
445810,0.001916 segundos
445910,0.001958 segundos
446010,0.001908 segundos
446110,0.001927 segundos
446210,0.001948 segundos
446310,0.00195 segundos
446410,0.001916 segundos
446510,0.002045 segundos
446610,0.001944 segundos
446710,0.001952 segundos
446810,0.001939 segundos
446910,0.001934 segundos
447010,0.001926 segundos
447110,0.001926 segundos
447210,0.001938 segundos
447310,0.001946 segundos
447410,0.001959 segundos
447510,0.001952 segundos
447610,0.002006 segundos
447710,0.001935 segundos
447810,0.00195 segundos
447910,0.001925 segundos
448010,0.00193 segundos
448110,0.001936 segundos
448210,0.001921 segundos
448310,0.001932 segundos
448410,0.001962 segundos
448510,0.001927 segundos
448610,0.001948 segundos
448710,0.001966 segundos
448810,0.001928 segundos
448910,0.001965 segundos
449010,0.001981 segundos
449110,0.001957 segundos
449210,0.001935 segundos
449310,0.001936 segundos
449410,0.00194 segundos
449510,0.001933 segundos
449610,0.001929 segundos
449710,0.001946 segundos
449810,0.00194 segundos
449910,0.001927 segundos
450010,0.001948 segundos
450110,0.00194 segundos
450210,0.00193 segundos
450310,0.001932 segundos
450410,0.001946 segundos
450510,0.001958 segundos
450610,0.001958 segundos
450710,0.001934 segundos
450810,0.001968 segundos
450910,0.001935 segundos
451010,0.001931 segundos
451110,0.001948 segundos
451210,0.001945 segundos
451310,0.001965 segundos
451410,0.001935 segundos
451510,0.001943 segundos
451610,0.001937 segundos
451710,0.001962 segundos
451810,0.001959 segundos
451910,0.001951 segundos
452010,0.001938 segundos
452110,0.002029 segundos
452210,0.001947 segundos
452310,0.001956 segundos
452410,0.001946 segundos
452510,0.001969 segundos
452610,0.001943 segundos
